setlist_id,venue_id,era_name,song_name,song_info,song_order
1ba7914c,4bd07bca,Red,We Are Never Ever Getting Back Together,,23
1ba7914c,4bd07bca,Red,I Knew You Were Trouble,shortened,24
1ba7914c,4bd07bca,Red,All Too Well,10 Minute Version with Spoken Intro,25
1ba7914c,4bd07bca,folklore,seven,spoken word poem – contains elements of Wildest Dreams taped,26
1ba7914c,4bd07bca,folklore,the 1,,27
1ba7914c,4bd07bca,folklore,betty,,28
1ba7914c,4bd07bca,folklore,the last great american dynasty,,29
1ba7914c,4bd07bca,folklore,august,,30
1ba7914c,4bd07bca,folklore,illicit affairs,shortened,31
1ba7914c,4bd07bca,folklore,my tears ricochet,,32
1ba7914c,4bd07bca,folklore,cardigan,,33
1ba7914c,4bd07bca,1989,Style,shortened,34
1ba7914c,4bd07bca,1989,Blank Space,,35
1ba7914c,4bd07bca,1989,Shake It Off,,36
1ba7914c,4bd07bca,1989,Wildest Dreams,Shortened,37
1ba7914c,4bd07bca,1989,Bad Blood,Shortened,38
1ba7914c,4bd07bca,Surprise Songs,ivy,Live debut; on guitar,39
1ba7914c,4bd07bca,Surprise Songs,"I miss you, I'm sorry",on guitar and piano,40
1ba7914c,4bd07bca,Surprise Songs,Call It What You Want,First time since 2018; on piano,41
1ba7914c,4bd07bca,Midnights,Lavender Haze,,42
1ba7914c,4bd07bca,Midnights,Anti‐Hero,,43
1ba7914c,4bd07bca,Midnights,Midnight Rain,,44
1ba7914c,4bd07bca,Midnights,Vigilante Shit,,45
1ba7914c,4bd07bca,Midnights,Bejeweled,,46
1ba7914c,4bd07bca,Midnights,Mastermind,,47
1ba7914c,4bd07bca,Midnights,Karma,,48
13a79d69,4bd07bca,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
13a79d69,4bd07bca,Lover,Miss Americana & the Heartbreak Prince,Shortened,2
13a79d69,4bd07bca,Lover,Cruel Summer,,3
13a79d69,4bd07bca,Lover,The Man,,4
13a79d69,4bd07bca,Lover,You Need to Calm Down,Shortened,5
13a79d69,4bd07bca,Lover,Lover,Spoken intro,6
13a79d69,4bd07bca,Lover,The Archer,Extended outro,7
13a79d69,4bd07bca,Fearless,Fearless,Shortened,8
13a79d69,4bd07bca,Fearless,You Belong With Me,,9
13a79d69,4bd07bca,Fearless,Love Story,,10
13a79d69,4bd07bca,evermore,'tis the damn season,Shortened,11
13a79d69,4bd07bca,evermore,willow,,12
13a79d69,4bd07bca,evermore,marjorie,Shortened,13
13a79d69,4bd07bca,evermore,champagne problems,Spoken intro,14
13a79d69,4bd07bca,evermore,tolerate it,Extended intro; with keys,15
13a79d69,4bd07bca,reputation,...Ready for It?,,16
13a79d69,4bd07bca,reputation,Delicate,,17
13a79d69,4bd07bca,reputation,Don't Blame Me,Shortened,18
13a79d69,4bd07bca,reputation,Look What You Made Me Do,,19
13a79d69,4bd07bca,Speak Now,Enchanted,Extended intro; shortened,20
13a79d69,4bd07bca,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
13a79d69,4bd07bca,Red,22,,22
13a79d69,4bd07bca,Red,We Are Never Ever Getting Back Together,,23
13a79d69,4bd07bca,Red,I Knew You Were Trouble,Shortened,24
13a79d69,4bd07bca,Red,All Too Well,10 Minute Version,25
13a79d69,4bd07bca,folklore,seven,spoken word poem – contains elements of Wildest Dreams taped,26
13a79d69,4bd07bca,folklore,the 1,,27
13a79d69,4bd07bca,folklore,betty,,28
13a79d69,4bd07bca,folklore,the last great american dynasty,,29
13a79d69,4bd07bca,folklore,august,,30
13a79d69,4bd07bca,folklore,illicit affairs,Shortened,31
13a79d69,4bd07bca,folklore,my tears ricochet,,32
13a79d69,4bd07bca,folklore,cardigan,,33
13a79d69,4bd07bca,1989,Style,Shortened,34
13a79d69,4bd07bca,1989,Blank Space,,35
13a79d69,4bd07bca,1989,Shake It Off,,36
13a79d69,4bd07bca,1989,Wildest Dreams,Shortened,37
13a79d69,4bd07bca,1989,Bad Blood,Shortened,38
13a79d69,4bd07bca,Surprise Songs,I'm Only Me When I'm With You,First time live since 2018; on guitar,39
13a79d69,4bd07bca,Surprise Songs,evermore,Live debut; on piano,40
13a79d69,4bd07bca,Midnights,Lavender Haze,,41
13a79d69,4bd07bca,Midnights,Anti‐Hero,,42
13a79d69,4bd07bca,Midnights,Midnight Rain,,43
13a79d69,4bd07bca,Midnights,Vigilante Shit,,44
13a79d69,4bd07bca,Midnights,Bejeweled,,45
13a79d69,4bd07bca,Midnights,Mastermind,,46
13a79d69,4bd07bca,Midnights,Karma,,47
7ba66670,43d253af,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
7ba66670,43d253af,Lover,Miss Americana & the Heartbreak Prince,shortened,2
7ba66670,43d253af,Lover,Cruel Summer,,3
7ba66670,43d253af,Lover,The Man,,4
7ba66670,43d253af,Lover,You Need to Calm Down,shortened,5
7ba66670,43d253af,Lover,Lover,spoken intro,6
7ba66670,43d253af,Lover,The Archer,extended outro,7
7ba66670,43d253af,Fearless,Fearless,shortened,8
7ba66670,43d253af,Fearless,You Belong With Me,,9
7ba66670,43d253af,Fearless,Love Story,,10
7ba66670,43d253af,evermore,'tis the damn season,shortened,11
7ba66670,43d253af,evermore,willow,,12
7ba66670,43d253af,evermore,marjorie,shortened,13
7ba66670,43d253af,evermore,champagne problems,spoken intro,14
7ba66670,43d253af,evermore,tolerate it,extended – with keys,15
7ba66670,43d253af,reputation,...Ready for It?,,16
7ba66670,43d253af,reputation,Delicate,,17
7ba66670,43d253af,reputation,Don't Blame Me,shortened,18
7ba66670,43d253af,reputation,Look What You Made Me Do,,19
7ba66670,43d253af,Speak Now,Enchanted,extended intro – shortened,20
7ba66670,43d253af,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
7ba66670,43d253af,Red,22,,22
7ba66670,43d253af,Red,We Are Never Ever Getting Back Together,,23
7ba66670,43d253af,Red,I Knew You Were Trouble,shortened,24
7ba66670,43d253af,Red,All Too Well,10 Minute Version – spoken intro,25
7ba66670,43d253af,folklore,seven,spoken word poem – contains elements of Wildest Dreams taped,26
7ba66670,43d253af,folklore,the 1,,27
7ba66670,43d253af,folklore,betty,spoken intro,28
7ba66670,43d253af,folklore,the last great american dynasty,,29
7ba66670,43d253af,folklore,august,,30
7ba66670,43d253af,folklore,illicit affairs,shortened,31
7ba66670,43d253af,folklore,my tears ricochet,,32
7ba66670,43d253af,folklore,cardigan,,33
7ba66670,43d253af,1989,Style,shortened,34
7ba66670,43d253af,1989,Blank Space,,35
7ba66670,43d253af,1989,Shake It Off,,36
7ba66670,43d253af,1989,Wildest Dreams,shortened,37
7ba66670,43d253af,1989,Bad Blood,shortened,38
7ba66670,43d253af,Surprise Songs,Dear John,tour debut – first time played since 2012 – on guitar,39
7ba66670,43d253af,Surprise Songs,Daylight,tour debut – on piano,40
7ba66670,43d253af,Midnights,Lavender Haze,extended intro,41
7ba66670,43d253af,Midnights,Anti‐Hero,,42
7ba66670,43d253af,Midnights,Midnight Rain,,43
7ba66670,43d253af,Midnights,Vigilante Shit,,44
7ba66670,43d253af,Midnights,Bejeweled,,45
7ba66670,43d253af,Midnights,Mastermind,,46
7ba66670,43d253af,Midnights,Karma,extended outro,47
23a66c7f,43d253af,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
23a66c7f,43d253af,Lover,Miss Americana & the Heartbreak Prince,shortened,2
23a66c7f,43d253af,Lover,Cruel Summer,,3
23a66c7f,43d253af,Lover,The Man,,4
23a66c7f,43d253af,Lover,You Need to Calm Down,shortened,5
23a66c7f,43d253af,Lover,Lover,spoken intro,6
23a66c7f,43d253af,Lover,The Archer,extended outro,7
23a66c7f,43d253af,Fearless,Fearless,shortened,8
23a66c7f,43d253af,Fearless,You Belong With Me,,9
23a66c7f,43d253af,Fearless,Love Story,,10
23a66c7f,43d253af,evermore,'tis the damn season,shortened,11
23a66c7f,43d253af,evermore,willow,,12
23a66c7f,43d253af,evermore,marjorie,shortened,13
23a66c7f,43d253af,evermore,champagne problems,spoken intro,14
23a66c7f,43d253af,evermore,tolerate it,extended intro with keys – shortened,15
23a66c7f,43d253af,reputation,...Ready for It?,,16
23a66c7f,43d253af,reputation,Delicate,,17
23a66c7f,43d253af,reputation,Don't Blame Me,shortened,18
23a66c7f,43d253af,reputation,Look What You Made Me Do,,19
23a66c7f,43d253af,Speak Now,Enchanted,extended intro – shortened,20
23a66c7f,43d253af,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
23a66c7f,43d253af,Red,22,,22
23a66c7f,43d253af,Red,We Are Never Ever Getting Back Together,,23
23a66c7f,43d253af,Red,I Knew You Were Trouble,shortened,24
23a66c7f,43d253af,Red,All Too Well,10 Minute Version — spoken intro,25
23a66c7f,43d253af,folklore,seven,spoken word poem – contains elements of Wildest Dreams taped,26
23a66c7f,43d253af,folklore,the 1,,27
23a66c7f,43d253af,folklore,betty,spoken intro,28
23a66c7f,43d253af,folklore,the last great american dynasty,,29
23a66c7f,43d253af,folklore,august,,30
23a66c7f,43d253af,folklore,illicit affairs,shortened,31
23a66c7f,43d253af,folklore,my tears ricochet,,32
23a66c7f,43d253af,folklore,cardigan,,33
23a66c7f,43d253af,1989,Style,shortened,34
23a66c7f,43d253af,1989,Blank Space,,35
23a66c7f,43d253af,1989,Shake It Off,,36
23a66c7f,43d253af,1989,Wildest Dreams,shortened,37
23a66c7f,43d253af,1989,Bad Blood,shortened,38
23a66c7f,43d253af,Surprise Songs,Paper Rings,live debut – on guitar,39
23a66c7f,43d253af,Surprise Songs,If This Was a Movie,live debut – on piano,40
23a66c7f,43d253af,Midnights,Lavender Haze,extended intro,41
23a66c7f,43d253af,Midnights,Anti‐Hero,,42
23a66c7f,43d253af,Midnights,Midnight Rain,,43
23a66c7f,43d253af,Midnights,Vigilante Shit,,44
23a66c7f,43d253af,Midnights,Bejeweled,,45
23a66c7f,43d253af,Midnights,Mastermind,,46
23a66c7f,43d253af,Midnights,Karma,extended outro,47
3ba62cf0,13d05d01,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
3ba62cf0,13d05d01,Lover,Miss Americana & the Heartbreak Prince,shortened,2
3ba62cf0,13d05d01,Lover,Cruel Summer,,3
3ba62cf0,13d05d01,Lover,The Man,,4
3ba62cf0,13d05d01,Lover,You Need to Calm Down,shortened,5
3ba62cf0,13d05d01,Lover,Lover,spoken intro,6
3ba62cf0,13d05d01,Lover,The Archer,extended outro,7
3ba62cf0,13d05d01,Fearless,Fearless,shortened,8
3ba62cf0,13d05d01,Fearless,You Belong With Me,,9
3ba62cf0,13d05d01,Fearless,Love Story,,10
3ba62cf0,13d05d01,evermore,'tis the damn season,shortened,11
3ba62cf0,13d05d01,evermore,willow,,12
3ba62cf0,13d05d01,evermore,marjorie,shortened,13
3ba62cf0,13d05d01,evermore,champagne problems,spoken intro,14
3ba62cf0,13d05d01,evermore,tolerate it,extended intro w/ keys,15
3ba62cf0,13d05d01,reputation,...Ready for It?,,16
3ba62cf0,13d05d01,reputation,Delicate,,17
3ba62cf0,13d05d01,reputation,Don't Blame Me,shortened,18
3ba62cf0,13d05d01,reputation,Look What You Made Me Do,,19
3ba62cf0,13d05d01,Speak Now,Enchanted,extended intro; shortened,20
3ba62cf0,13d05d01,Red,Red - Intro,"contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
3ba62cf0,13d05d01,Red,22,,22
3ba62cf0,13d05d01,Red,We Are Never Ever Getting Back Together,,23
3ba62cf0,13d05d01,Red,I Knew You Were Trouble,shortened,24
3ba62cf0,13d05d01,Red,All Too Well,10 Minute Version,25
3ba62cf0,13d05d01,folklore,seven,spoken word poem; contains elements of Wildest Dreams taped,26
3ba62cf0,13d05d01,folklore,the 1,,27
3ba62cf0,13d05d01,folklore,betty,spoken intro,28
3ba62cf0,13d05d01,folklore,the last great american dynasty,,29
3ba62cf0,13d05d01,folklore,august,,30
3ba62cf0,13d05d01,folklore,illicit affairs,shortened,31
3ba62cf0,13d05d01,folklore,my tears ricochet,,32
3ba62cf0,13d05d01,folklore,cardigan,,33
3ba62cf0,13d05d01,1989,Style,shortened,34
3ba62cf0,13d05d01,1989,Blank Space,,35
3ba62cf0,13d05d01,1989,Shake It Off,,36
3ba62cf0,13d05d01,1989,Wildest Dreams,shortened,37
3ba62cf0,13d05d01,1989,Bad Blood,shortened,38
3ba62cf0,13d05d01,Surprise Songs,seven,live debut; on piano,39
3ba62cf0,13d05d01,Surprise Songs,The Story of Us,tour debut; on guitar,40
3ba62cf0,13d05d01,Midnights,Lavender Haze,,41
3ba62cf0,13d05d01,Midnights,Anti‐Hero,,42
3ba62cf0,13d05d01,Midnights,Midnight Rain,,43
3ba62cf0,13d05d01,Midnights,Vigilante Shit,,44
3ba62cf0,13d05d01,Midnights,Bejeweled,,45
3ba62cf0,13d05d01,Midnights,Mastermind,,46
3ba62cf0,13d05d01,Midnights,Karma,,47
6ba63a7e,13d05d01,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
6ba63a7e,13d05d01,Lover,Miss Americana & the Heartbreak Prince,Shortened,2
6ba63a7e,13d05d01,Lover,Cruel Summer,,3
6ba63a7e,13d05d01,Lover,The Man,,4
6ba63a7e,13d05d01,Lover,You Need to Calm Down,Shortened,5
6ba63a7e,13d05d01,Lover,Lover,Spoken intro,6
6ba63a7e,13d05d01,Lover,The Archer,Extended outro,7
6ba63a7e,13d05d01,Fearless,Fearless,Shortened,8
6ba63a7e,13d05d01,Fearless,You Belong With Me,,9
6ba63a7e,13d05d01,Fearless,Love Story,,10
6ba63a7e,13d05d01,evermore,'tis the damn season,Shortened,11
6ba63a7e,13d05d01,evermore,willow,extended,12
6ba63a7e,13d05d01,evermore,marjorie,Shortened,13
6ba63a7e,13d05d01,evermore,champagne problems,Spoken intro,14
6ba63a7e,13d05d01,evermore,tolerate it,Extended intro w/keys,15
6ba63a7e,13d05d01,reputation,...Ready for It?,,16
6ba63a7e,13d05d01,reputation,Delicate,,17
6ba63a7e,13d05d01,reputation,Don't Blame Me,Shortened,18
6ba63a7e,13d05d01,reputation,Look What You Made Me Do,,19
6ba63a7e,13d05d01,Speak Now,Enchanted,Extended intro; shortened,20
6ba63a7e,13d05d01,Red,Red - Intro,"Contains elements of “ State of Grace,” “Holy Ground,” and “Red” taped",21
6ba63a7e,13d05d01,Red,22,,22
6ba63a7e,13d05d01,Red,We Are Never Ever Getting Back Together,,23
6ba63a7e,13d05d01,Red,I Knew You Were Trouble,Shortened,24
6ba63a7e,13d05d01,Red,All Too Well,10 Minute Version,25
6ba63a7e,13d05d01,folklore,seven,Spoken word poem; contains elements of “Wildest Dreams” taped,26
6ba63a7e,13d05d01,folklore,the 1,,27
6ba63a7e,13d05d01,folklore,betty,Spoken intro,28
6ba63a7e,13d05d01,folklore,the last great american dynasty,,29
6ba63a7e,13d05d01,folklore,august,,30
6ba63a7e,13d05d01,folklore,illicit affairs,Shortened,31
6ba63a7e,13d05d01,folklore,my tears ricochet,,32
6ba63a7e,13d05d01,folklore,cardigan,,33
6ba63a7e,13d05d01,1989,Style,Shortened,34
6ba63a7e,13d05d01,1989,Blank Space,,35
6ba63a7e,13d05d01,1989,Shake It Off,,36
6ba63a7e,13d05d01,1989,Wildest Dreams,Shortened,37
6ba63a7e,13d05d01,1989,Bad Blood,Shortened,38
6ba63a7e,13d05d01,Surprise Songs,Mr. Perfectly Fine,"Live debut, on guitar",39
6ba63a7e,13d05d01,Surprise Songs,The Last Time,Tour debut; on piano; first performance since 2013,40
6ba63a7e,13d05d01,Midnights,Lavender Haze,Extended intro,41
6ba63a7e,13d05d01,Midnights,Anti‐Hero,,42
6ba63a7e,13d05d01,Midnights,Midnight Rain,,43
6ba63a7e,13d05d01,Midnights,Vigilante Shit,,44
6ba63a7e,13d05d01,Midnights,Bejeweled,,45
6ba63a7e,13d05d01,Midnights,Mastermind,,46
6ba63a7e,13d05d01,Midnights,Karma,Extended outro,47
ba6f5ca,bd6398a,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
ba6f5ca,bd6398a,Lover,Miss Americana & the Heartbreak Prince,Shortened,2
ba6f5ca,bd6398a,Lover,Cruel Summer,,3
ba6f5ca,bd6398a,Lover,The Man,,4
ba6f5ca,bd6398a,Lover,You Need to Calm Down,Shortened,5
ba6f5ca,bd6398a,Lover,Lover,Spoken intro,6
ba6f5ca,bd6398a,Lover,The Archer,Extended outro,7
ba6f5ca,bd6398a,Fearless,Fearless,Shortened,8
ba6f5ca,bd6398a,Fearless,You Belong With Me,,9
ba6f5ca,bd6398a,Fearless,Love Story,,10
ba6f5ca,bd6398a,evermore,'tis the damn season,Shortened,11
ba6f5ca,bd6398a,evermore,willow,,12
ba6f5ca,bd6398a,evermore,marjorie,Shortened,13
ba6f5ca,bd6398a,evermore,champagne problems,Spoken intro,14
ba6f5ca,bd6398a,evermore,tolerate it,Extended intro w/keys,15
ba6f5ca,bd6398a,reputation,...Ready for It?,Extended intro,16
ba6f5ca,bd6398a,reputation,Delicate,,17
ba6f5ca,bd6398a,reputation,Don't Blame Me,Shortened,18
ba6f5ca,bd6398a,reputation,Look What You Made Me Do,,19
ba6f5ca,bd6398a,Speak Now,Enchanted,Extended intro; shortened,20
ba6f5ca,bd6398a,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
ba6f5ca,bd6398a,Red,22,,22
ba6f5ca,bd6398a,Red,We Are Never Ever Getting Back Together,,23
ba6f5ca,bd6398a,Red,I Knew You Were Trouble,Shortened,24
ba6f5ca,bd6398a,Red,All Too Well,10 Minute Version,25
ba6f5ca,bd6398a,folklore,seven,Spoken word poem; contains elements of Wildest Dreams taped,26
ba6f5ca,bd6398a,folklore,the 1,,27
ba6f5ca,bd6398a,folklore,betty,Spoken intro,28
ba6f5ca,bd6398a,folklore,the last great american dynasty,,29
ba6f5ca,bd6398a,folklore,august,,30
ba6f5ca,bd6398a,folklore,illicit affairs,Shortened,31
ba6f5ca,bd6398a,folklore,my tears ricochet,,32
ba6f5ca,bd6398a,folklore,cardigan,,33
ba6f5ca,bd6398a,1989,Style,Shortened,34
ba6f5ca,bd6398a,1989,Blank Space,,35
ba6f5ca,bd6398a,1989,Shake It Off,,36
ba6f5ca,bd6398a,1989,Wildest Dreams,Shortened,37
ba6f5ca,bd6398a,1989,Bad Blood,Shortened,38
ba6f5ca,bd6398a,Surprise Songs,All You Had to Do Was Stay,Tour debut; on Guitar; first time live since 2015,39
ba6f5ca,bd6398a,Surprise Songs,Breathe,Tour debut; on piano,40
ba6f5ca,bd6398a,Midnights,Lavender Haze,Extended intro,41
ba6f5ca,bd6398a,Midnights,Anti‐Hero,,42
ba6f5ca,bd6398a,Midnights,Midnight Rain,,43
ba6f5ca,bd6398a,Midnights,Vigilante Shit,,44
ba6f5ca,bd6398a,Midnights,Bejeweled,,45
ba6f5ca,bd6398a,Midnights,Mastermind,,46
ba6f5ca,bd6398a,Midnights,Karma,,47
53a683e1,bd6398a,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
53a683e1,bd6398a,Lover,Miss Americana & the Heartbreak Prince,Shortened,2
53a683e1,bd6398a,Lover,Cruel Summer,,3
53a683e1,bd6398a,Lover,The Man,,4
53a683e1,bd6398a,Lover,You Need to Calm Down,Shortened,5
53a683e1,bd6398a,Lover,Lover,Spoken intro,6
53a683e1,bd6398a,Lover,The Archer,Extended outro,7
53a683e1,bd6398a,Fearless,Fearless,Shortened,8
53a683e1,bd6398a,Fearless,You Belong With Me,,9
53a683e1,bd6398a,Fearless,Love Story,,10
53a683e1,bd6398a,evermore,'tis the damn season,Shortened,11
53a683e1,bd6398a,evermore,willow,,12
53a683e1,bd6398a,evermore,marjorie,Shortened,13
53a683e1,bd6398a,evermore,champagne problems,Spoken intro,14
53a683e1,bd6398a,evermore,tolerate it,Extended intro w/keys,15
53a683e1,bd6398a,reputation,...Ready for It?,Extended intro,16
53a683e1,bd6398a,reputation,Delicate,,17
53a683e1,bd6398a,reputation,Don't Blame Me,Shortened,18
53a683e1,bd6398a,reputation,Look What You Made Me Do,,19
53a683e1,bd6398a,Speak Now,Enchanted,Extended intro; shortened,20
53a683e1,bd6398a,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
53a683e1,bd6398a,Red,22,,22
53a683e1,bd6398a,Red,We Are Never Ever Getting Back Together,,23
53a683e1,bd6398a,Red,I Knew You Were Trouble,Shortened,24
53a683e1,bd6398a,Red,All Too Well,10 Minute Version,25
53a683e1,bd6398a,folklore,seven,"Spoken word poem; contains elements of ""Wildest Dreams"" taped",26
53a683e1,bd6398a,folklore,the 1,,27
53a683e1,bd6398a,folklore,betty,Spoken intro,28
53a683e1,bd6398a,folklore,the last great american dynasty,,29
53a683e1,bd6398a,folklore,august,,30
53a683e1,bd6398a,folklore,illicit affairs,Shortened,31
53a683e1,bd6398a,folklore,my tears ricochet,,32
53a683e1,bd6398a,folklore,cardigan,,33
53a683e1,bd6398a,1989,Style,Shortened,34
53a683e1,bd6398a,1989,Blank Space,,35
53a683e1,bd6398a,1989,Shake It Off,,36
53a683e1,bd6398a,1989,Wildest Dreams,Shortened,37
53a683e1,bd6398a,1989,Bad Blood,Shortened,38
53a683e1,bd6398a,Surprise Songs,Haunted,Tour debut; on guitar,39
53a683e1,bd6398a,Surprise Songs,I Almost Do,Tour debut; on piano; first performance since 2013,40
53a683e1,bd6398a,Midnights,Lavender Haze,Extended intro,41
53a683e1,bd6398a,Midnights,Anti‐Hero,,42
53a683e1,bd6398a,Midnights,Midnight Rain,,43
53a683e1,bd6398a,Midnights,Vigilante Shit,,44
53a683e1,bd6398a,Midnights,Bejeweled,,45
53a683e1,bd6398a,Midnights,Mastermind,,46
53a683e1,bd6398a,Midnights,Karma,Extended outro,47
13a6b159,4bd637ce,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
13a6b159,4bd637ce,Lover,Miss Americana & the Heartbreak Prince,Shortened,2
13a6b159,4bd637ce,Lover,Cruel Summer,,3
13a6b159,4bd637ce,Lover,The Man,,4
13a6b159,4bd637ce,Lover,You Need to Calm Down,Shortened,5
13a6b159,4bd637ce,Lover,Lover,Spoken intro,6
13a6b159,4bd637ce,Lover,The Archer,Extended outro,7
13a6b159,4bd637ce,Fearless,Fearless,Shortened,8
13a6b159,4bd637ce,Fearless,You Belong With Me,,9
13a6b159,4bd637ce,Fearless,Love Story,,10
13a6b159,4bd637ce,evermore,'tis the damn season,Shortened,11
13a6b159,4bd637ce,evermore,willow,,12
13a6b159,4bd637ce,evermore,marjorie,Shortened,13
13a6b159,4bd637ce,evermore,champagne problems,Spoken intro,14
13a6b159,4bd637ce,evermore,tolerate it,Extended intro w/keys; shortened,15
13a6b159,4bd637ce,reputation,...Ready for It?,Extended intro,16
13a6b159,4bd637ce,reputation,Delicate,,17
13a6b159,4bd637ce,reputation,Don't Blame Me,Shortened,18
13a6b159,4bd637ce,reputation,Look What You Made Me Do,,19
13a6b159,4bd637ce,Speak Now,Enchanted,Extended intro; shortened,20
13a6b159,4bd637ce,Red,Red - Intro,"Contains elements of ""State of Grace"", ""Holy Ground"" and ""Red"" taped",21
13a6b159,4bd637ce,Red,22,,22
13a6b159,4bd637ce,Red,We Are Never Ever Getting Back Together,,23
13a6b159,4bd637ce,Red,I Knew You Were Trouble,Shortened,24
13a6b159,4bd637ce,Red,All Too Well,10 Minute Version,25
13a6b159,4bd637ce,folklore,seven,"Spoken word poem; contains elements of ""Wildest Dreams"" taped",26
13a6b159,4bd637ce,folklore,the 1,,27
13a6b159,4bd637ce,folklore,betty,Spoken intro,28
13a6b159,4bd637ce,folklore,the last great american dynasty,,29
13a6b159,4bd637ce,folklore,august,,30
13a6b159,4bd637ce,folklore,illicit affairs,Shortened,31
13a6b159,4bd637ce,folklore,my tears ricochet,,32
13a6b159,4bd637ce,folklore,cardigan,,33
13a6b159,4bd637ce,1989,Style,Shortened,34
13a6b159,4bd637ce,1989,Blank Space,,35
13a6b159,4bd637ce,1989,Shake It Off,,36
13a6b159,4bd637ce,1989,Wildest Dreams,Shortened,37
13a6b159,4bd637ce,1989,Bad Blood,Shortened,38
13a6b159,4bd637ce,Surprise Songs,Hits Different,Live debut; on guitar,39
13a6b159,4bd637ce,Surprise Songs,The Moment I Knew,Live debut; on piano,40
13a6b159,4bd637ce,Midnights,Lavender Haze,extended intro,41
13a6b159,4bd637ce,Midnights,Anti‐Hero,,42
13a6b159,4bd637ce,Midnights,Midnight Rain,,43
13a6b159,4bd637ce,Midnights,Vigilante Shit,,44
13a6b159,4bd637ce,Midnights,Bejeweled,,45
13a6b159,4bd637ce,Midnights,Mastermind,,46
13a6b159,4bd637ce,Midnights,Karma,Extended outro,47
33a6bcad,4bd637ce,,,"Fearless, End Game, Speak Now, gold rush, evermore, Red, Lavender Haze, Lover, Bejeweled elements taped",1
33a6bcad,4bd637ce,Lover,Miss Americana & the Heartbreak Prince,shortened,2
33a6bcad,4bd637ce,Lover,Cruel Summer,,3
33a6bcad,4bd637ce,Lover,The Man,,4
33a6bcad,4bd637ce,Lover,You Need to Calm Down,shortened,5
33a6bcad,4bd637ce,Lover,Lover,spoken intro,6
33a6bcad,4bd637ce,Lover,The Archer,extended outro,7
33a6bcad,4bd637ce,Fearless,Fearless,shortened,8
33a6bcad,4bd637ce,Fearless,You Belong With Me,,9
33a6bcad,4bd637ce,Fearless,Love Story,,10
33a6bcad,4bd637ce,evermore,'tis the damn season,shortened,11
33a6bcad,4bd637ce,evermore,willow,,12
33a6bcad,4bd637ce,evermore,marjorie,shortened,13
33a6bcad,4bd637ce,evermore,champagne problems,spoken intro,14
33a6bcad,4bd637ce,evermore,tolerate it,Ee,15
33a6bcad,4bd637ce,reputation,...Ready for It?,extended intro,16
33a6bcad,4bd637ce,reputation,Delicate,,17
33a6bcad,4bd637ce,reputation,Don't Blame Me,shortened,18
33a6bcad,4bd637ce,reputation,Look What You Made Me Do,,19
33a6bcad,4bd637ce,Speak Now,Enchanted,extended intro; shortened,20
33a6bcad,4bd637ce,Red,Red - Intro,"contains elements of ""State of Grace"", ""Holy Ground"" and ""Red taped",21
33a6bcad,4bd637ce,Red,22,,22
33a6bcad,4bd637ce,Red,We Are Never Ever Getting Back Together,,23
33a6bcad,4bd637ce,Red,I Knew You Were Trouble,shortened,24
33a6bcad,4bd637ce,Red,All Too Well,10 Minute Version,25
33a6bcad,4bd637ce,folklore,seven,"spoken word poem; contains elements of ""Wildest Dreams"" taped",26
33a6bcad,4bd637ce,folklore,the 1,,27
33a6bcad,4bd637ce,folklore,betty,spoken intro,28
33a6bcad,4bd637ce,folklore,the last great american dynasty,,29
33a6bcad,4bd637ce,folklore,august,,30
33a6bcad,4bd637ce,folklore,illicit affairs,shortened,31
33a6bcad,4bd637ce,folklore,my tears ricochet,,32
33a6bcad,4bd637ce,folklore,cardigan,,33
33a6bcad,4bd637ce,1989,Style,shortened,34
33a6bcad,4bd637ce,1989,Blank Space,,35
33a6bcad,4bd637ce,1989,Shake It Off,,36
33a6bcad,4bd637ce,1989,Wildest Dreams,shortened,37
33a6bcad,4bd637ce,1989,Bad Blood,shortened,38
33a6bcad,4bd637ce,Surprise Songs,You All Over Me,live debut; on guitar,39
